ID,Store Name,Address,Postal Code,City,Country,Phone,Email,Website,Hours of Operation,Latitude,Longitude,Store Type
location_404,VeloMax,235 Rue de l'Artisanat,83140,Six Fours Les Plages,FR,+33 4 94 92 26 35,velo-max@orange.fr,https://www.facebook.com/veloma,"Monday: 14:00 - 18:30
Tuesday - Saturday: 9:30 - 12:00 & 14:00 - 18:30",43.11354,5.847377,dealer
location_405,Vélos et Compagnie ,40 Rue de Cuire,69004,Lyon,FR,+33 9 81 34 48 95,contact@velosetcie.com,https://velosetcie.com/,Monday: 9:00 - 12:30Tuesday & Wednesday: 10:00 - 12:00 & 14:30 - 18:30Thursday: 14:30 - 19:00Friday: 9:00 - 12:30 & 14:00 - 17:30Saturday: 10:00 - 12:30 & 14:00 - 18:00,45.77785,4.83017,dealer
location_406,VELOVOLT,AVENUE DU COMMANDANT LYSIACK 8,17440,AYTRE,FR,+33546561378,larochelle@velovolt.fr,,,46.137837,-1.129171,dealer
location_407,EAST MX,Ivontie 9,80260,Joensuu,FI,+35 10 419 4525,info@eastmx.fi,http://www.eastmx.fi,"Monday - Friday: 9:00 - 17:00
Saturday: 10:00 - 14:00",62.58973,29.823806,dealer
location_408,Moto-Seinäjoki Oy,Lieskatie 2,60510,Hyllykallio,FI,+358 20 7939855,myynti@moto-seinajoki.fi,http://www.eride.fi,"Monday - Friday: 9:00 - 17:00
Saturday: 10:00 - 14:00",62.809091,22.882222,dealer
location_409,Kari Vehniäinen Racing Oy,Vasarakatu 5,40320,Jyväskylä,FI,+35 4007044736,myynti@kvr.fi,http://www.kvr.fi,"Monday - Friday: 9:00 - 17:00
Saturday: 10:00 - 13:00 at summer (01.05. - 30.09.)",62.254158,25.770738,dealer
location_410,Kone & Vene Center,Kaivotie 23,70700,Kuopio,FI,+358 20 7433 080 ,info@konevenecenter.fi,https://www.konevenecenter.fi,Monday - Friday: 9:00 - 17:00Saturday: 10:00 - 14:00,62.87888,27.63313,dealer
location_411,Kytönen Motorsport,Teollisuuskatu 4,42100,Jämsä,FI,+358 50 0541 023,myynti@kytonen-motorsport.com,http://www.kytonen-motorsport.com,Monday - Friday: 8:00 - 17:00,61.859567,25.178365,dealer
location_412,Pyöräkeidas,Helsingintie 32,24100,Salo,FI,+358445512710,myynti@pyorakeidas.fi,https://www.pyorakeidas.fi,Monday - Friday: 10:00 - 17:00Saturday: 10:00 - 14:00,60.38743,23.14286,dealer
location_413,Vmsport,Kanavapuistikko 8,68600,Pietarsaari,FI,+358 6 723 0511,info@vmsport.fi,http://www.vmsport.fi,Monday - Friday: 10:00 - 18:00Saturday 10:00 - 14:00,63.675113,22.707911,dealer
location_414,Zweirad Center Horst Weynand,Zur Domaine 25,4750,Bütgenbach,BE,+32 80 64 22 01,weynand.horst@skynet.be,https://h-weynand.be/,"Monday: closed
Tuesday - Friday: 9:00 - 12:00 & 13:00 - 18:00
Saturday: 9:00 - 12:00 & 13:00 - 16:00 (during winter until 15:00)",50.412309,6.220246,dealer
location_415,BIKE CENTER MARIBOR,Na Poljanah 18 (Ikona center),2000,Maribor,SI,+386 2 420 18 36,info@bike-center.si,http://www.bike-center.si,"Monday - Friday: 10:00 - 18:00
Saturday: 9:00 - 13:00",46.55253,15.628144,dealer
location_416,TCM Cykel,Flygstaden Byggnad 63,826 70,Söderhamn,SE,+4610 160 33 33,support@tcmcykel.se,https://www.tcmcykel.se/,Monday - Friday: 08:00 - 16:00,61.27347,17.09888,dealer
location_417,TCM Cykel,Industrivägen 6,135 70,Tyresö,SE,+4610 160 33 33,support@tcmcykel.se,https://www.tcmcykel.se/,Sommer: Monday - Saturday: 10:00 - 16:00 & Winter: Monday - Friday: 11:00 - 18:00Saturday: 10:00 - 14:00,59.24633,18.21625,dealer
